reaction,direction,source,coenzyme,equation,reactants,products,reactant_gen,product_gen,generation,reaction_id,ec_list
R09988,forward,KEGG,,C20229 + C00003 => C20262 + C00004 + C00080,C20229 + C00003,C20262 + C00004 + C00080,inf,inf,inf,R09988,
R09988,reverse,KEGG,,C20262 + C00004 + C00080 => C20229 + C00003,C20262 + C00004 + C00080,C20229 + C00003,inf,inf,inf,R09988,
R09991,reverse,KEGG,,C05819 + C06247 + C00011 + C00007 => C20265 + C06246 + C00001,C05819 + C06247 + C00011 + C00007,C20265 + C06246 + C00001,inf,inf,inf,R09991,
R09992,forward,KEGG,,C20265 + C00265 => C00828 + C01119 + C00001,C20265 + C00265,C00828 + C01119 + C00001,inf,inf,inf,R09992,
R05132,forward,KEGG,,C04261 + C06186 => C00615 + C06187,C04261 + C06186,C00615 + C06187,inf,inf,inf,R05132,
R05132,reverse,KEGG,,C00615 + C06187 => C04261 + C06186,C00615 + C06187,C04261 + C06186,inf,inf,inf,R05132,
R05134_v1,forward,KEGG (Modified),Ni,C06188 + C00001 + Z00034 => C02323 + C01172 + Z00034,C06188 + C00001 + Z00034,C02323 + C01172 + Z00034,inf,inf,inf,R05134,
R05134_v1,reverse,KEGG (Modified),Ni,C02323 + C01172 + Z00034 => C06188 + C00001 + Z00034,C02323 + C01172 + Z00034,C06188 + C00001 + Z00034,inf,inf,inf,R05134,
R05124,forward,KEGG,,C06174 + C00006 => C06171 + C00005 + C00080,C06174 + C00006,C06171 + C00005 + C00080,inf,inf,inf,R05124,
R05124,reverse,KEGG,,C06171 + C00005 + C00080 => C06174 + C00006,C06171 + C00005 + C00080,C06174 + C00006,inf,inf,inf,R05124,
R05125,forward,KEGG,,C06171 => C06172,C06171,C06172,inf,inf,inf,R05125,
R05125,reverse,KEGG,,C06172 => C06171,C06172,C06171,inf,inf,inf,R05125,
R05126_v1,forward,KEGG (Modified),"Ascorbate, Fe",C06173 + C00026 + C00007 + Z00015 + Z00004 => C06172 + C00067 + C00042 + C00011 + Z00015 + Z00004,C06173 + C00026 + C00007 + Z00015 + Z00004,C06172 + C00067 + C00042 + C00011 + Z00015 + Z00004,inf,inf,inf,R05126,
R05127_v1,forward,KEGG (Modified),"Ascorbate, Fe",C06173 + C00026 + C00007 + Z00015 + Z00004 => C06175 + C00067 + C00042 + C00011 + Z00015 + Z00004,C06173 + C00026 + C00007 + Z00015 + Z00004,C06175 + C00067 + C00042 + C00011 + Z00015 + Z00004,inf,inf,inf,R05127,
R05115_v1,forward,KEGG (Modified),Ca,C06140 + C00270 + Z00055 => C06139 + C00001 + Z00055,C06140 + C00270 + Z00055,C06139 + C00001 + Z00055,inf,inf,inf,R05115,
R05116,forward,KEGG,,C00128 + C06141 => C00055 + C06140,C00128 + C06141,C00055 + C06140,inf,inf,inf,R05116,
R05117_v1,reverse,KEGG (Modified),Ca,C06141 + C00270 + Z00055 => C06140 + C00001 + Z00055,C06141 + C00270 + Z00055,C06140 + C00001 + Z00055,inf,inf,inf,R05117,
R05118,reverse,KEGG,,C11552 + C04546 => C06143 + C00001,C11552 + C04546,C06143 + C00001,inf,inf,inf,R05118,
R05113,forward,KEGG,,C00128 + C06138 => C00055 + C06139,C00128 + C06138,C00055 + C06139,inf,inf,inf,R05113,
R05114,forward,KEGG,,C00128 + C06140 => C00055 + C06139,C00128 + C06140,C00055 + C06139,inf,inf,inf,R05114,
R10044_v1,forward,KEGG (Modified),FAD,C07160 + C00007 + C00005 + C00080 + Z00013 => C20321 + C00006 + C00001 + Z00013,C07160 + C00007 + C00005 + C00080 + Z00013,C20321 + C00006 + C00001 + Z00013,inf,inf,inf,R10044,
R10048_v1,forward,KEGG (Modified),"2Fe2S, FAD",C02069 + C00003 + Z00013 + Z00001 => C03302 + C00004 + C00080 + Z00013 + Z00001,C02069 + C00003 + Z00013 + Z00001,C03302 + C00004 + C00080 + Z00013 + Z00001,inf,inf,inf,R10048,
R10048_v1,reverse,KEGG (Modified),"2Fe2S, FAD",C03302 + C00004 + C00080 + Z00013 + Z00001 => C02069 + C00003 + Z00013 + Z00001,C03302 + C00004 + C00080 + Z00013 + Z00001,C02069 + C00003 + Z00013 + Z00001,inf,inf,inf,R10048,
R10051,reverse,KEGG,,C20324 => C20320 + C00001,C20324,C20320 + C00001,inf,inf,inf,R10051,
R10036,forward,KEGG,,C20312 + C00005 + C00080 + C00007 => 2C00001 + C18796 + C00006,C20312 + C00005 + C00080 + C00007,2C00001 + C18796 + C00006,inf,inf,inf,R10036,
R10037,forward,KEGG,,C18796 + C00029 => C00015 + C08334,C18796 + C00029,C00015 + C08334,inf,inf,inf,R10037,
R10037,reverse,KEGG,,C00015 + C08334 => C18796 + C00029,C00015 + C08334,C18796 + C00029,inf,inf,inf,R10037,
R10039,forward,KEGG,,C08334 + C00001 => C18796 + C00221,C08334 + C00001,C18796 + C00221,inf,inf,inf,R10039,
R10039,reverse,KEGG,,C18796 + C00221 => C08334 + C00001,C18796 + C00221,C08334 + C00001,inf,inf,inf,R10039,
R10029_v1,forward,KEGG (Modified),Cytochrome,C20311 + Z00010 + C20311 + Z00010 => C19491 + C00011 + C00001 + Z00010 + C19491 + C00011 + C00001 + Z00010,C20311 + Z00010 + C20311 + Z00010,C19491 + C00011 + C00001 + Z00010 + C19491 + C00011 + C00001 + Z00010,inf,inf,inf,R10029,
R10030_v1,forward,KEGG (Modified),Cytochrome,C19491 + Z00010 => C20312 + Z00010,C19491 + Z00010,C20312 + Z00010,inf,inf,inf,R10030,
R10030_v1,reverse,KEGG (Modified),Cytochrome,C20312 + Z00010 => C19491 + Z00010,C20312 + Z00010,C19491 + Z00010,inf,inf,inf,R10030,
R10033_v1,forward,KEGG (Modified),Cytochrome,C20314 + Z00010 + C20314 + Z00010 => C03219 + C00011 + C00001 + Z00010 + C03219 + C00011 + C00001 + Z00010,C20314 + Z00010 + C20314 + Z00010,C03219 + C00011 + C00001 + Z00010 + C03219 + C00011 + C00001 + Z00010,inf,inf,inf,R10033,
R10034_v1,forward,KEGG (Modified),Cytochrome,C03219 + Z00010 => C20315 + Z00010,C03219 + Z00010,C20315 + Z00010,inf,inf,inf,R10034,
R10034_v1,reverse,KEGG (Modified),Cytochrome,C20315 + Z00010 => C03219 + Z00010,C20315 + Z00010,C03219 + Z00010,inf,inf,inf,R10034,
R10018,forward,KEGG,,C20299 => C20297,C20299,C20297,inf,inf,inf,R10018,
R10018,reverse,KEGG,,C20297 => C20299,C20297,C20299,inf,inf,inf,R10018,
R10020,forward,KEGG,,C20297 + C00003 => C09592 + C00004 + C00080,C20297 + C00003,C09592 + C00004 + C00080,inf,inf,inf,R10020,
R10020,reverse,KEGG,,C09592 + C00004 + C00080 => C20297 + C00003,C09592 + C00004 + C00080,C20297 + C00003,inf,inf,inf,R10020,
R10021_v1,forward,KEGG (Modified),Zn,C03448 + C00003 + Z00054 => C03037 + C00004 + C00080 + Z00054,C03448 + C00003 + Z00054,C03037 + C00004 + C00080 + Z00054,inf,inf,inf,R10021,
R10021_v1,reverse,KEGG (Modified),Zn,C03037 + C00004 + C00080 + Z00054 => C03448 + C00003 + Z00054,C03037 + C00004 + C00080 + Z00054,C03448 + C00003 + Z00054,inf,inf,inf,R10021,
R10022,reverse,KEGG,,C20271 => C02952,C20271,C02952,inf,inf,inf,R10022,
R10025_v1,forward,KEGG (Modified),Cytochrome,C20308 + C00007 + C03024 + Z00010 => C20309 + C03161 + C00001 + Z00010,C20308 + C00007 + C03024 + Z00010,C20309 + C03161 + C00001 + Z00010,inf,inf,inf,R10025,
R05102_v1,forward,KEGG (Modified),"FAD, FMN",C06109 + C00005 + Z00014 + Z00013 => C06110 + C00006 + C00080 + Z00014 + Z00013,C06109 + C00005 + Z00014 + Z00013,C06110 + C00006 + C00080 + Z00014 + Z00013,inf,inf,inf,R05102,
R05102_v1,reverse,KEGG (Modified),"FAD, FMN",C06110 + C00006 + C00080 + Z00014 + Z00013 => C06109 + C00005 + Z00014 + Z00013,C06110 + C00006 + C00080 + Z00014 + Z00013,C06109 + C00005 + Z00014 + Z00013,inf,inf,inf,R05102,
R05109,forward,KEGG,,C00203 + C06133 => C00015 + C06134,C00203 + C06133,C00015 + C06134,inf,inf,inf,R05109,
R05110,forward,KEGG,,C00052 + C06134 => C00015 + C06141,C00052 + C06134,C00015 + C06141,inf,inf,inf,R05110,
R05088,forward,KEGG,,C06067 => C06068,C06067,C06068,inf,inf,inf,R05088,
R05089,forward,KEGG,,C06069 => C06070,C06069,C06070,inf,inf,inf,R05089,
R05090,forward,KEGG,,C06070 => C20790,C06070,C20790,inf,inf,inf,R05090,
R05097_v1,forward,KEGG (Modified),Fe,C06094 + C00026 + C00007 + Z00015 => C06095 + C00042 + C00011 + Z00015,C06094 + C00026 + C00007 + Z00015,C06095 + C00042 + C00011 + Z00015,inf,inf,inf,R05097,
R05072,forward,KEGG,,C00320 + C00950 + C00080 => C00094 + C00283 + C06484,C00320 + C00950 + C00080,C00094 + C00283 + C06484,inf,inf,inf,R05072,
R05072,reverse,KEGG,,C00094 + C00283 + C06484 => C00320 + C00950 + C00080,C00094 + C00283 + C06484,C00320 + C00950 + C00080,inf,inf,inf,R05072,
R05074,forward,KEGG,,C06024 + C04121 => C06025 + C00055,C06024 + C04121,C06025 + C00055,inf,inf,inf,R05074,
R05075,reverse,KEGG,,C06026 + C00229 => C05761 + C06251,C06026 + C00229,C05761 + C06251,inf,inf,inf,R05075,
R05059,forward,KEGG,,C05961 + C00028 => C05962 + C00030,C05961 + C00028,C05962 + C00030,inf,inf,inf,R05059,
R05060,forward,KEGG,,C05963 + C00028 => C05964 + C00030,C05963 + C00028,C05964 + C00030,inf,inf,inf,R05060,
R05063,forward,KEGG,,C05994 + C00010 => C06255 + C00024 + C00001,C05994 + C00010,C06255 + C00024 + C00001,inf,inf,inf,R05063,
R05063,reverse,KEGG,,C06255 + C00024 + C00001 => C05994 + C00010,C06255 + C00024 + C00001,C05994 + C00010,inf,inf,inf,R05063,
R05055,forward,KEGG,,C05951 + C00001 => C05952 + C00037,C05951 + C00001,C05952 + C00037,inf,inf,inf,R05055,
R05055,reverse,KEGG,,C05952 + C00037 => C05951 + C00001,C05952 + C00037,C05951 + C00001,inf,inf,inf,R05055,
R05056,forward,KEGG,,C05953 => C05955,C05953,C05955,inf,inf,inf,R05056,
R05056,reverse,KEGG,,C05955 => C05953,C05955,C05953,inf,inf,inf,R05056,
R05057,forward,KEGG,,C05954 => C05955,C05954,C05955,inf,inf,inf,R05057,
R05057,reverse,KEGG,,C05955 => C05954,C05955,C05954,inf,inf,inf,R05057,
R05058,forward,KEGG,,C05957 => C05958,C05957,C05958,inf,inf,inf,R05058,
R05058,reverse,KEGG,,C05958 => C05957,C05958,C05957,inf,inf,inf,R05058,
R05037_v1,reverse,KEGG (Modified),"Ascorbate, Fe",C05909 + C00026 + C00007 + C00080 + Z00015 + Z00004 => 2C00001 + C05908 + C00042 + C00011 + Z00015 + Z00004,C05909 + C00026 + C00007 + C00080 + Z00015 + Z00004,2C00001 + C05908 + C00042 + C00011 + Z00015 + Z00004,inf,inf,inf,R05037,
R05038,forward,KEGG,,C05909 + C00006 => C02906 + C00005 + C00080,C05909 + C00006,C02906 + C00005 + C00080,inf,inf,inf,R05038,
R05038,reverse,KEGG,,C02906 + C00005 + C00080 => C05909 + C00006,C02906 + C00005 + C00080,C05909 + C00006,inf,inf,inf,R05038,
R05039_v1,forward,KEGG (Modified),"Ascorbate, Fe",C05911 + C00026 + C00007 + Z00015 + Z00004 => C02906 + C00042 + C00011 + Z00015 + Z00004,C05911 + C00026 + C00007 + Z00015 + Z00004,C02906 + C00042 + C00011 + Z00015 + Z00004,inf,inf,inf,R05039,
R10075_v1,forward,KEGG (Modified),FMN,C20325 + C00006 + Z00014 => C20308 + C00005 + C00080 + Z00014,C20325 + C00006 + Z00014,C20308 + C00005 + C00080 + Z00014,inf,inf,inf,R10075,
R10075_v1,reverse,KEGG (Modified),FMN,C20308 + C00005 + C00080 + Z00014 => C20325 + C00006 + Z00014,C20308 + C00005 + C00080 + Z00014,C20325 + C00006 + Z00014,inf,inf,inf,R10075,
R10078_v1,forward,KEGG (Modified),Cytochrome,C20329 + Z00010 => C11887 + C00001 + Z00010,C20329 + Z00010,C11887 + C00001 + Z00010,inf,inf,inf,R10078,
R10078_v1,reverse,KEGG (Modified),Cytochrome,C11887 + C00001 + Z00010 => C20329 + Z00010,C11887 + C00001 + Z00010,C20329 + Z00010,inf,inf,inf,R10078,
R10063,forward,KEGG,,2C00029 + C16301 => 2C00015 + C16303,2C00029 + C16301,2C00015 + C16303,inf,inf,inf,R10063,
R10056_v1,forward,KEGG (Modified),Fe,2C00026 + 2C00007 + C05545 + Z00015 + 2C00026 + 2C00007 + C05545 + Z00015 => 2C00042 + 2C00067 + 2C00011 + C02188 + Z00015 + 2C00042 + 2C00067 + 2C00011 + C02188 + Z00015,2C00026 + 2C00007 + C05545 + Z00015 + 2C00026 + 2C00007 + C05545 + Z00015,2C00042 + 2C00067 + 2C00011 + C02188 + Z00015 + 2C00042 + 2C00067 + 2C00011 + C02188 + Z00015,inf,inf,inf,R10056,
R10057_v1,forward,KEGG (Modified),Fe,6C00999 + 3C00007 + 6C00080 + C04530 + Z00015 => 6C00996 + 4C00001 + C04840 + Z00015,6C00999 + 3C00007 + 6C00080 + C04530 + Z00015,6C00996 + 4C00001 + C04840 + Z00015,inf,inf,inf,R10057,
R10059_v1,forward,KEGG (Modified),"FMN, Flavoprotein",2C00006 + 2C00708 + C00082 + Z00014 + Z00019 => 2C00005 + C01060 + Z00014 + Z00019,2C00006 + 2C00708 + C00082 + Z00014 + Z00019,2C00005 + C01060 + Z00014 + Z00019,inf,inf,inf,R10059,
R10059_v1,reverse,KEGG (Modified),"FMN, Flavoprotein",2C00005 + C01060 + Z00014 + Z00019 => 2C00006 + 2C00708 + C00082 + Z00014 + Z00019,2C00005 + C01060 + Z00014 + Z00019,2C00006 + 2C00708 + C00082 + Z00014 + Z00019,inf,inf,inf,R10059,
R05002,forward,KEGG,,C00096 + C05860 => C00035 + C05861,C00096 + C05860,C00035 + C05861,inf,inf,inf,R05002,
R05002,reverse,KEGG,,C00035 + C05861 => C00096 + C05860,C00035 + C05861,C00096 + C05860,inf,inf,inf,R05002,
R05010,forward,KEGG,,C05868 + C03862 => C05869 + C00110,C05868 + C03862,C05869 + C00110,inf,inf,inf,R05010,
R04975,reverse,KEGG,,7C00001 + C05774 => 6C00014 + C05773 + C05771,7C00001 + C05774,6C00014 + C05773 + C05771,inf,inf,inf,R04975,
R04977,reverse,KEGG,,C06258 + C00032 => C05782,C06258 + C00032,C05782,inf,inf,inf,R04977,
R04950,forward,KEGG,,C00024 + C05726 => C00010 + C05727,C00024 + C05726,C00010 + C05727,inf,inf,inf,R04950,
R04951_v1,reverse,KEGG (Modified),"Mn, Zn",C05726 + C00037 + Z00054 + C05726 + C00037 + Z00030 + C05726 + C00037 + Z00030 => C05729 + C00001 + Z00054 + C05729 + C00001 + Z00030 + C05729 + C00001 + Z00030,C05726 + C00037 + Z00054 + C05726 + C00037 + Z00030 + C05726 + C00037 + Z00030,C05729 + C00001 + Z00054 + C05729 + C00001 + Z00030 + C05729 + C00001 + Z00030,inf,inf,inf,R04951,
R04951_v2,reverse,KEGG (Modified),Mg,C05726 + C00037 + Z00029 => C05729 + C00001 + Z00029,C05726 + C00037 + Z00029,C05729 + C00001 + Z00029,inf,inf,inf,R04951,
R04951_v3,reverse,KEGG (Modified),Zn,C05726 + C00037 + Z00054 => C05729 + C00001 + Z00054,C05726 + C00037 + Z00054,C05729 + C00001 + Z00054,inf,inf,inf,R04951,
R04939,forward,KEGG,,C05693 + C05691 => C05694 + C05692,C05693 + C05691,C05694 + C05692,inf,inf,inf,R04939,
R04935,reverse,KEGG,,C00012 + C05695 => C03193 + C05689,C00012 + C05695,C03193 + C05689,inf,inf,inf,R04935,
R04925,reverse,KEGG,,C05680 => C05679,C05680,C05679,inf,inf,inf,R04925,
R04900,forward,KEGG,,C05623 + C02199 => C05625 + C00015,C05623 + C02199,C05625 + C00015,inf,inf,inf,R04900,
R04900,reverse,KEGG,,C05625 + C00015 => C05623 + C02199,C05625 + C00015,C05623 + C02199,inf,inf,inf,R04900,
R04867,forward,KEGG,,C00019 + C05545 => C00021 + C05546,C00019 + C05545,C00021 + C05546,inf,inf,inf,R04867,
R04863,forward,KEGG,,C05560 + C11482 => C05535 + C00020,C05560 + C11482,C05535 + C00020,inf,inf,inf,R04863,
R04866_v1,forward,KEGG (Modified),Mg,C00019 + C05544 + Z00029 => C00021 + C05545 + Z00029,C00019 + C05544 + Z00029,C00021 + C05545 + Z00029,inf,inf,inf,R04866,
R10105,forward,KEGG,,C19567 + C00006 + C00001 => C19569 + C00005 + C00080,C19567 + C00006 + C00001,C19569 + C00005 + C00080,inf,inf,inf,R10105,
R10105,reverse,KEGG,,C19569 + C00005 + C00080 => C19567 + C00006 + C00001,C19569 + C00005 + C00080,C19567 + C00006 + C00001,inf,inf,inf,R10105,
R10112,forward,KEGG,,C20368 + C00016 => C20369 + C01352,C20368 + C00016,C20369 + C01352,inf,inf,inf,R10112,
R10112,reverse,KEGG,,C20369 + C01352 => C20368 + C00016,C20369 + C01352,C20368 + C00016,inf,inf,inf,R10112,
R10113,forward,KEGG,,C20370 + C00003 => C20369 + C00004 + C00080,C20370 + C00003,C20369 + C00004 + C00080,inf,inf,inf,R10113,
R10113,reverse,KEGG,,C20369 + C00004 + C00080 => C20370 + C00003,C20369 + C00004 + C00080,C20370 + C00003,inf,inf,inf,R10113,
R10095_v2,reverse,KEGG (Modified),Mg,C20352 + C00013 + Z00029 => C02970 + C00119 + Z00029,C20352 + C00013 + Z00029,C02970 + C00119 + Z00029,inf,inf,inf,R10095,
R10095_v3,reverse,KEGG (Modified),M2,C20352 + C00013 + Z00069 => C02970 + C00119 + Z00069,C20352 + C00013 + Z00069,C02970 + C00119 + Z00069,inf,inf,inf,R10095,
R10097,forward,KEGG,,C04625 => C04706 + C01327,C04625,C04706 + C01327,inf,inf,inf,R10097,
R10103,forward,KEGG,,C20361 + C00001 + C00007 => C19567 + C00218 + C00027,C20361 + C00001 + C00007,C19567 + C00218 + C00027,inf,inf,inf,R10103,
R10095_v1,reverse,KEGG (Modified),Ca,C20352 + C00013 + Z00055 => C02970 + C00119 + Z00055,C20352 + C00013 + Z00055,C02970 + C00119 + Z00055,inf,inf,inf,R10095,
R10133,reverse,KEGG,,C20382 + C00088 => C14531 + C00001,C20382 + C00088,C14531 + C00001,inf,inf,inf,R10133,
R10134,forward,KEGG,,C20383 + C00001 => C20380 + C00191,C20383 + C00001,C20380 + C00191,inf,inf,inf,R10134,
R10134,reverse,KEGG,,C20380 + C00191 => C20383 + C00001,C20380 + C00191,C20383 + C00001,inf,inf,inf,R10134,
R10137_v1,forward,KEGG (Modified),"Mg, Mn",C00043 + C02970 + Z00029 + Z00030 => C00105 + C20390 + Z00029 + Z00030,C00043 + C02970 + Z00029 + Z00030,C00105 + C20390 + Z00029 + Z00030,inf,inf,inf,R10137,
R10137_v1,reverse,KEGG (Modified),"Mg, Mn",C00105 + C20390 + Z00029 + Z00030 => C00043 + C02970 + Z00029 + Z00030,C00105 + C20390 + Z00029 + Z00030,C00043 + C02970 + Z00029 + Z00030,inf,inf,inf,R10137,
R10128,reverse,KEGG,,C20379 + C00004 + C00080 => C09131 + C00003,C20379 + C00004 + C00080,C09131 + C00003,inf,inf,inf,R10128,
R10129,forward,KEGG,,2C00003 + C18167 => 2C00004 + 2C00080 + C10682,2C00003 + C18167,2C00004 + 2C00080 + C10682,inf,inf,inf,R10129,
R10129,reverse,KEGG,,2C00004 + 2C00080 + C10682 => 2C00003 + C18167,2C00004 + 2C00080 + C10682,2C00003 + C18167,inf,inf,inf,R10129,
R10131_v1,forward,KEGG (Modified),FMN,C20381 + C00003 + Z00014 => C16152 + C00004 + C00080 + Z00014,C20381 + C00003 + Z00014,C16152 + C00004 + C00080 + Z00014,inf,inf,inf,R10131,
R10131_v1,reverse,KEGG (Modified),FMN,C16152 + C00004 + C00080 + Z00014 => C20381 + C00003 + Z00014,C16152 + C00004 + C00080 + Z00014,C20381 + C00003 + Z00014,inf,inf,inf,R10131,
R10132_v1,forward,KEGG (Modified),FMN,C20381 + C00006 + Z00014 => C16152 + C00005 + C00080 + Z00014,C20381 + C00006 + Z00014,C16152 + C00005 + C00080 + Z00014,inf,inf,inf,R10132,
R10132_v1,reverse,KEGG (Modified),FMN,C16152 + C00005 + C00080 + Z00014 => C20381 + C00006 + Z00014,C16152 + C00005 + C00080 + Z00014,C20381 + C00006 + Z00014,inf,inf,inf,R10132,
R10125,forward,KEGG,,C09849 + C00003 => C09848 + C00004 + C00080,C09849 + C00003,C09848 + C00004 + C00080,inf,inf,inf,R10125,
R10125,reverse,KEGG,,C09848 + C00004 + C00080 => C09849 + C00003,C09848 + C00004 + C00080,C09849 + C00003,inf,inf,inf,R10125,
R10126,forward,KEGG,,C11386 + C00003 => C11384 + C00004 + C00080,C11386 + C00003,C11384 + C00004 + C00080,inf,inf,inf,R10126,
R10126,reverse,KEGG,,C11384 + C00004 + C00080 => C11386 + C00003,C11384 + C00004 + C00080,C11386 + C00003,inf,inf,inf,R10126,
R10128,forward,KEGG,,C09131 + C00003 => C20379 + C00004 + C00080,C09131 + C00003,C20379 + C00004 + C00080,inf,inf,inf,R10128,
R04847,reverse,KEGG,,C05480 + C00004 + C00080 => C05484 + C00003,C05480 + C00004 + C00080,C05484 + C00003,inf,inf,inf,R04847,
R04849,forward,KEGG,,C05488 + C00080 + C00004 => C05487 + C00003,C05488 + C00080 + C00004,C05487 + C00003,inf,inf,inf,R04849,
R04849,reverse,KEGG,,C05487 + C00003 => C05488 + C00080 + C00004,C05487 + C00003,C05488 + C00080 + C00004,inf,inf,inf,R04849,
R04850_v1,forward,KEGG (Modified),"Heme, NAD/NADP",2C00138 + 2C00080 + C05487 + C00007 + Z00025 + Z00032 => 2C00139 + C05489 + C00001 + Z00025 + Z00032,2C00138 + 2C00080 + C05487 + C00007 + Z00025 + Z00032,2C00139 + C05489 + C00001 + Z00025 + Z00032,inf,inf,inf,R04850,
R04854_v1,forward,KEGG (Modified),"Cytochrome, Heme",2C00662 + 2C00080 + C05500 + C00007 + Z00025 + Z00010 => 2C00667 + C05501 + C00001 + Z00025 + Z00010,2C00662 + 2C00080 + C05500 + C00007 + Z00025 + Z00010,2C00667 + C05501 + C00001 + Z00025 + Z00010,inf,inf,inf,R04854,
R04855_v1,forward,KEGG (Modified),"Cytochrome, Heme",2C00662 + 2C00080 + C05502 + C00007 + Z00025 + Z00010 => 2C00667 + C05501 + C00001 + Z00025 + Z00010,2C00662 + 2C00080 + C05502 + C00007 + Z00025 + Z00010,2C00667 + C05501 + C00001 + Z00025 + Z00010,inf,inf,inf,R04855,
R04858,forward,KEGG,,C00019 + C00856 => C00021 + C02967,C00019 + C00856,C00021 + C02967,inf,inf,inf,R04858,
R04843,reverse,KEGG,,C05477 + C00005 + C00080 => C05478 + C00006,C05477 + C00005 + C00080,C05478 + C00006,inf,inf,inf,R04843,
R04844,forward,KEGG,,C05483 + C00003 => C05478 + C00004 + C00080,C05483 + C00003,C05478 + C00004 + C00080,inf,inf,inf,R04844,
R04844,reverse,KEGG,,C05478 + C00004 + C00080 => C05483 + C00003,C05478 + C00004 + C00080,C05483 + C00003,inf,inf,inf,R04844,
R04845,forward,KEGG,,C05480 + C00003 => C05479 + C00004 + C00080,C05480 + C00003,C05479 + C00004 + C00080,inf,inf,inf,R04845,
R04845,reverse,KEGG,,C05479 + C00004 + C00080 => C05480 + C00003,C05479 + C00004 + C00080,C05480 + C00003,inf,inf,inf,R04845,
R04846,forward,KEGG,,C05480 + C00006 => C05479 + C00005 + C00080,C05480 + C00006,C05479 + C00005 + C00080,inf,inf,inf,R04846,
R04846,reverse,KEGG,,C05479 + C00005 + C00080 => C05480 + C00006,C05479 + C00005 + C00080,C05480 + C00006,inf,inf,inf,R04846,
R04847,forward,KEGG,,C05484 + C00003 => C05480 + C00004 + C00080,C05484 + C00003,C05480 + C00004 + C00080,inf,inf,inf,R04847,
R04837,reverse,KEGG,,C05475 + C00004 + C00080 => C05476 + C00003,C05475 + C00004 + C00080,C05476 + C00003,inf,inf,inf,R04837,
R04838,forward,KEGG,,C05476 + C00006 => C05475 + C00005 + C00080,C05476 + C00006,C05475 + C00005 + C00080,inf,inf,inf,R04838,
R04838,reverse,KEGG,,C05475 + C00005 + C00080 => C05476 + C00006,C05475 + C00005 + C00080,C05476 + C00006,inf,inf,inf,R04838,
R04840,forward,KEGG,,C05476 + C00006 => C05478 + C00005 + C00080,C05476 + C00006,C05478 + C00005 + C00080,inf,inf,inf,R04840,
R04840,reverse,KEGG,,C05478 + C00005 + C00080 => C05476 + C00006,C05478 + C00005 + C00080,C05476 + C00006,inf,inf,inf,R04840,
R04842,forward,KEGG,,C05478 + C00003 => C05477 + C00004 + C00080,C05478 + C00003,C05477 + C00004 + C00080,inf,inf,inf,R04842,
R04842,reverse,KEGG,,C05477 + C00004 + C00080 => C05478 + C00003,C05477 + C00004 + C00080,C05478 + C00003,inf,inf,inf,R04842,
R04843,forward,KEGG,,C05478 + C00006 => C05477 + C00005 + C00080,C05478 + C00006,C05477 + C00005 + C00080,inf,inf,inf,R04843,
R04833,reverse,KEGG,,C05471 + C00005 + C00080 => C05472 + C00006,C05471 + C00005 + C00080,C05472 + C00006,inf,inf,inf,R04833,
R04834,forward,KEGG,,C05482 + C00003 => C05472 + C00004 + C00080,C05482 + C00003,C05472 + C00004 + C00080,inf,inf,inf,R04834,
R04834,reverse,KEGG,,C05472 + C00004 + C00080 => C05482 + C00003,C05472 + C00004 + C00080,C05482 + C00003,inf,inf,inf,R04834,
R04835,forward,KEGG,,C05474 + C00003 => C05473 + C00004 + C00080,C05474 + C00003,C05473 + C00004 + C00080,inf,inf,inf,R04835,
R04835,reverse,KEGG,,C05473 + C00004 + C00080 => C05474 + C00003,C05473 + C00004 + C00080,C05474 + C00003,inf,inf,inf,R04835,
R04836,forward,KEGG,,C05474 + C00006 => C05473 + C00005 + C00080,C05474 + C00006,C05473 + C00005 + C00080,inf,inf,inf,R04836,
R04836,reverse,KEGG,,C05473 + C00005 + C00080 => C05474 + C00006,C05473 + C00005 + C00080,C05474 + C00006,inf,inf,inf,R04836,
R04837,forward,KEGG,,C05476 + C00003 => C05475 + C00004 + C00080,C05476 + C00003,C05475 + C00004 + C00080,inf,inf,inf,R04837,
